symbol,name,opinion_count,quality_score,enhanced_grade,enhanced_score,current_price,analysis_timestamp
005930,삼성전자,0,0,F,0,0,2025-09-17 19:27:00
000660,SK하이닉스,0,0,F,0,0,2025-09-17 19:27:00
