symbol,name,opinion_count,quality_score,enhanced_grade,enhanced_score,current_price,analysis_timestamp
005930,삼성전자,4,0,A+,53.0,78200.0,2025-09-17 20:15:31
000660,SK하이닉스,3,0,A+,67.61,333500.0,2025-09-17 20:15:31
373220,LG에너지솔루션,4,0,B+,28.015,350000.0,2025-09-17 20:15:31
